date,time,lon,lat
04/23/2006,01:00,-122.426194467892,37.7565412286796
04/23/2006,14:00,-122.423976158276,37.7901609310159
04/23/2006,12:00,-122.41595716508101,37.737210042251796
04/23/2006,23:59,-122.44097970822901,37.799210789543295
04/23/2006,20:00,-122.45416804713899,37.7099816740397
04/23/2006,02:00,-122.435446402463,37.7536598749757
04/23/2006,18:00,-122.438658356149,37.7522242889006
04/23/2006,10:00,-122.406977563692,37.789918101686
04/23/2007,12:20,-122.466696381083,37.7837614912676
04/23/2007,23:30,-122.436018959755,37.71284316658029
04/23/2007,15:00,-122.419052694349,37.7586324051562
04/23/2007,17:30,-122.394095034837,37.736731196707794
04/23/2007,18:45,-122.47200755690001,37.7166731148325
04/23/2007,21:30,-122.419834938618,37.786358036274294
04/23/2007,05:00,-122.414406294791,37.7752362231466
04/23/2008,19:15,-122.44957086524401,37.78083877913971
04/23/2008,09:00,-122.45777819403,37.7646768818605
04/23/2008,22:00,-122.40684183531401,37.77587129042521
04/23/2008,22:30,-122.43990501982701,37.71501563946
04/23/2008,18:00,-122.431394240512,37.7270674784981
04/23/2008,11:30,-122.387333128097,37.7301293029766
04/23/2008,01:00,-122.393894531353,37.719699310852604
04/23/2008,07:30,-122.42266841156,37.728824196536294
04/23/2008,18:00,-122.433330086987,37.7138142313922
04/23/2008,23:00,-122.447596140416,37.7106886165247
04/23/2009,16:00,-122.44095366110399,37.8012510246281
04/23/2009,19:20,-122.477241022391,37.7804373318996
04/23/2009,22:00,-122.421057854839,37.766598778147795
04/23/2009,10:00,-122.42473331186599,37.802278921811705
04/23/2009,23:00,-122.415564465695,37.773099482048
04/23/2009,22:00,-122.414619686906,37.785583058846996
04/23/2009,21:30,-122.42348830726802,37.7583650668235
04/23/2009,13:50,-122.42331066452101,37.7943634859292
04/23/2009,18:30,-122.37886394706601,37.7338273597299
04/23/2009,17:00,-122.43251326834101,37.7377582824808
04/23/2009,06:00,-122.489289234963,37.783687573077295
04/23/2009,12:30,-122.406412115335,37.780252457697394
04/23/2010,23:20,-122.41127918996901,37.7715785765043
04/23/2010,22:30,-122.434992629934,37.781989368850496
04/23/2010,02:00,-122.497118440128,37.7411502930258
04/23/2010,18:00,-122.434580561451,37.7716361114909
04/23/2010,00:01,-122.506888168316,37.7509723129861
04/23/2010,17:35,-122.42018347354099,37.7569031444241
04/23/2010,11:00,-122.42058044011101,37.7649968622937
04/23/2011,21:00,-122.44000389227399,37.7984811036926
04/23/2011,13:00,-122.431299586674,37.7462337922764
04/23/2011,20:30,-122.421395819115,37.7856843389472
04/23/2011,20:30,-122.4039407276,37.784300707234394
04/23/2011,22:30,-122.41102702016501,37.7718543104907
04/23/2011,18:30,-122.420029084534,37.739822869492706
04/23/2011,00:01,-122.397289049347,37.7313199830724
04/23/2011,19:20,-122.438180582321,37.776855690044705
04/23/2011,21:30,-122.406629219771,37.7777816676305
04/23/2011,11:30,-122.406977563692,37.789918101686
04/23/2012,19:30,-122.41977027711799,37.739500687893205
04/23/2012,08:30,-122.42667166494499,37.743699394240295
04/23/2012,20:15,-122.41134437957199,37.7136847843716
04/23/2012,16:27,-122.406958660602,37.789434763003996
04/23/2012,22:30,-122.413452850385,37.758151459573895
04/23/2012,15:00,-122.42393131020701,37.7702032324485
04/23/2012,15:00,-122.404187786191,37.7184435028456
04/23/2012,18:00,-122.428161709718,37.7941882064706
04/23/2012,16:30,-122.40351664040001,37.7179193563578
04/23/2012,11:00,-122.436537965764,37.7304484730563
04/23/2013,21:30,-122.431816136158,37.7872308879289
04/23/2013,11:00,-122.431474711791,37.781480652119996
04/23/2013,22:20,-122.40078457425699,37.723616775737
04/23/2013,17:00,-122.409576373262,37.7999519603954
04/23/2013,17:30,-122.469027230256,37.7423893455561
04/23/2013,09:30,-122.421021219613,37.7732808652053
04/23/2013,20:00,-122.365565425353,37.8096707013239
04/23/2013,21:00,-122.47417098982599,37.7166569724342
04/23/2014,03:00,-122.423580173749,37.7411357668284
04/23/2014,23:00,-122.444988946157,37.7517781008065
04/23/2014,08:00,-122.448886981236,37.7192631593814
04/23/2014,21:00,-122.447241159611,37.7201577971255
04/23/2014,13:00,-122.428539198808,37.796060920481295
04/23/2014,22:30,-122.435243139501,37.779142690307395
04/23/2014,18:30,-122.464628366268,37.7397494807705
04/23/2014,20:00,-122.44506993598,37.733750100739
04/23/2014,20:15,-122.470728986084,37.7647728467304
04/23/2014,08:00,-122.418548338768,37.80211364372111
04/23/2014,14:30,-122.421290401327,37.7852218287352
04/23/2015,16:00,-122.410223401131,37.754342310023105
04/23/2015,01:00,-122.43448038339199,37.728732471349
04/23/2015,18:00,-122.431113697306,37.723959556890705
04/23/2015,06:00,-122.389738052686,37.76233188153721
04/23/2015,20:00,-122.435402806325,37.7255783922288
04/23/2015,19:30,-122.44031511972901,37.7747250650211
04/23/2015,22:00,-122.39286262075399,37.7266458218535
04/23/2015,20:00,-122.400931162178,37.7183493116851
04/23/2015,10:00,-122.42781856612301,37.7715402200675
04/23/2015,16:30,-122.43862132036199,37.8028892454572
04/23/2015,18:30,-122.49918056986,37.7728034161411
04/23/2015,22:00,-122.50592845011299,37.7604217436765
04/23/2015,20:00,-122.42912641664199,37.7571233151887
04/23/2015,18:00,-122.43081096272199,37.7993113027935
04/23/2015,18:30,-122.4472962354,37.7618081854979
04/23/2016,22:00,-122.50247235944842,37.74278471244579
04/23/2016,20:00,-122.4383033878552,37.80363413017776
04/23/2016,22:00,-122.47236334992105,37.72420095721953
04/23/2016,00:01,-122.43672347328165,37.725089760675004
04/23/2016,16:00,-122.42770720808413,37.73721342098561
04/23/2016,00:01,-122.38854283127222,37.72878928885484
04/23/2016,19:30,-122.42373222050756,37.78061114665583
04/23/2016,20:30,-122.41254854527872,37.746824727555904
04/23/2016,15:00,-122.43999758445185,37.79002912392545
04/23/2017,00:30,-122.4292720859902,37.72409813005147
04/23/2017,16:00,-122.42462348077942,37.776674002522384
04/23/2017,13:00,-122.41794044472027,37.79368190857626
04/23/2017,22:00,-122.41577572846062,37.73968744080413
04/23/2017,00:01,-122.40700119831504,37.758540904662894
04/23/2017,03:19,-122.50218276725927,37.760534949741825
04/23/2017,00:01,-122.42501298892763,37.7606879406742
04/23/2017,00:01,-122.39530096382921,37.759201545227306
04/23/2017,23:00,-122.41828430099987,37.746695786763354
04/24/2003,14:00,-122.419739837813,37.785892609948604
04/24/2003,17:00,-122.41788117245301,37.801706578108
04/24/2003,22:00,-122.40999730268999,37.760485337625205
04/24/2003,22:30,-122.428616234006,37.7523808588155
04/24/2003,19:00,-122.461868418086,37.7773318948764
04/24/2003,23:30,-122.408518394543,37.7737604031715
04/24/2003,20:15,-122.403304975767,37.7927275994659
04/24/2003,12:00,-122.418111096758,37.8070199998601
04/24/2003,01:00,-122.43295553230101,37.7633958260603
04/24/2003,22:30,-122.424129889581,37.752687877982204
04/24/2003,21:30,-122.417335508755,37.8031854384391
04/24/2003,19:00,-122.429608565501,37.7774708209745
04/24/2003,09:00,-122.429553089449,37.7677490465525
04/24/2003,23:00,-122.43430318788799,37.764937506160294
04/24/2003,09:00,-122.43340743761101,37.7784228998645
04/24/2003,18:00,-122.410449492206,37.7328730326908
04/24/2003,21:00,-122.456223986252,37.7660143439326
04/24/2004,17:00,-122.439505191354,37.7999146218467
04/24/2004,20:30,-122.42361948890301,37.7717157193451
04/24/2004,19:15,-122.44412036224399,37.7894569282264
04/24/2004,19:00,-122.437494977369,37.7526967080886
04/24/2004,21:30,-122.409072249157,37.7289237786225
04/24/2004,03:00,-122.423277496383,37.803412422524204
04/24/2004,09:00,-122.406463425003,37.753636505486
04/24/2004,12:00,-122.432920179154,37.7926791576189
04/24/2004,00:01,-122.443038939327,37.7715167486479
04/24/2004,14:30,-122.418748733531,37.755437187514296
04/24/2004,01:45,-122.387921195633,37.7643790292169
04/24/2004,22:00,-122.39925816393401,37.7875785394852
04/24/2004,23:30,-122.418415888321,37.7626869631943
04/24/2004,01:00,-122.42067982556699,37.737927016322104
04/24/2004,17:30,-122.430758900488,37.7907079044067
04/24/2004,20:00,-122.400291849759,37.7606135332698
04/24/2004,11:00,-122.43129500293699,37.728729793862904
04/24/2004,23:30,-122.408433097293,37.7967039278214
04/24/2004,14:45,-122.43283279917802,37.7756249672549
04/24/2004,23:00,-122.41189831209299,37.7953622462051
04/24/2004,12:30,-122.449817645242,37.7807512281897
04/24/2004,09:00,-122.421747650463,37.7627436601147
04/24/2004,21:00,-122.44402761202,37.7722956522804
04/24/2004,01:00,-122.403410788208,37.779455712492705
04/24/2005,02:00,-122.50347115383002,37.7716876668949
04/24/2005,09:00,-122.417940444727,37.7936819085534
04/24/2005,14:00,-122.440720545257,37.7667916111324
04/24/2005,00:20,-122.42796628826599,37.711822938604605
04/24/2005,11:43,-122.431481386384,37.772986495586295
04/24/2005,20:00,-122.380382266471,37.7353538209895
04/24/2005,02:00,-122.485621707136,37.7389306641236
04/24/2005,16:00,-122.496727944396,37.735567416821
04/24/2005,22:00,-122.407822401083,37.7976687725776
04/24/2005,06:00,-122.432119678725,37.7723808715442
04/24/2005,17:00,-122.420375410411,37.728556685555
04/24/2005,20:00,-122.46928727808701,37.7105916516855
04/24/2005,20:00,-122.440815638686,37.7668714186317
04/24/2005,16:00,-122.41468332073099,37.758077443725206
04/24/2005,15:00,-122.42950137507499,37.7499628034367
04/24/2005,21:30,-122.435446402463,37.7536598749757
04/24/2005,11:00,-122.43721022600701,37.743812662912205
04/24/2005,16:00,-122.505398610183,37.736598424259
04/24/2005,16:25,-122.433383172032,37.777956651911296
04/24/2006,02:30,-122.48366357762801,37.7801399018132
04/24/2006,10:00,-122.502846256289,37.7614759654451
04/24/2006,19:00,-122.445259363989,37.7149144384204
04/24/2006,18:00,-122.435695857711,37.7176872858062
04/24/2006,22:30,-122.426841077801,37.737706045679396
04/24/2006,18:30,-122.47287586133899,37.713317784448
04/24/2006,20:45,-122.509138997184,37.760279154840795
04/24/2007,02:30,-122.47696498864201,37.7756903292955
04/24/2007,03:00,-122.404625868234,37.7659589563587
04/24/2007,16:00,-122.435617128052,37.7810099521381
04/24/2008,02:00,-122.43880039503,37.7117665468128
04/24/2008,16:00,-122.40533320020799,37.7530644943091
04/24/2008,18:00,-122.40011998007601,37.7881859042351
04/24/2008,20:00,-122.435446402463,37.7536598749757
04/24/2008,18:00,-122.506082455536,37.7482387239057
04/24/2008,09:45,-122.48386430299999,37.7270184536688
04/24/2008,18:00,-122.488007999144,37.732764765837295
04/24/2008,17:00,-122.505673310476,37.7642842472127
04/24/2008,21:00,-122.391845617192,37.778124778322
04/24/2008,07:00,-122.424076295172,37.7947645414038
04/24/2008,08:00,-122.411460219918,37.746048579608605
04/24/2008,21:45,-122.39483256590599,37.7652487719944
04/24/2008,04:30,-122.44300711520901,37.711325587244794
04/24/2008,09:30,-122.424688703591,37.7853339640306
04/24/2008,23:00,-122.457265666619,37.7083648058395
04/24/2008,12:00,-122.477695310979,37.7485192140944
04/24/2009,21:00,-122.446355528163,37.7596293509503
04/24/2009,15:00,-122.444920722759,37.8021115841045
04/24/2009,23:00,-122.428902362039,37.728222350645105
04/24/2009,22:30,-122.413163134276,37.7749926445385
04/24/2009,22:30,-122.428073213418,37.7235908410699
04/24/2009,04:15,-122.39749737363701,37.75230663222629
04/24/2009,09:00,-122.434111935698,37.738776973040004
04/24/2009,22:00,-122.43101755702699,37.7873880712241
04/24/2009,13:30,-122.417019320691,37.7891095538736
04/24/2010,03:00,-122.39458113080099,37.784691229272205
04/24/2010,02:00,-122.416517427405,37.7330103867416
04/24/2010,22:00,-122.44999176584999,37.772525486188705
04/24/2010,20:30,-122.441754455573,37.786451718194
04/24/2010,18:00,-122.43887421376999,37.7217793344777
04/24/2010,15:30,-122.38792738760901,37.7427030847405
04/24/2010,14:00,-122.44635123889,37.8004847265097
04/24/2010,23:30,-122.48745027665701,37.756544166813505
04/24/2011,22:00,-122.430753007314,37.7333241761561
04/24/2011,12:30,-122.39142506985701,37.7778727797586
04/24/2011,18:00,-122.493777218152,37.73942828754179
04/24/2011,00:01,-122.415000536786,37.7620990020681
04/24/2011,02:00,-122.42485404025801,37.7707478792597
04/24/2011,22:30,-122.410793915482,37.780832063096
04/24/2011,23:55,-122.411118243435,37.7775607137405
04/24/2011,19:00,-122.415310401908,37.792157176823295
04/24/2011,16:00,-122.45976525179199,37.785662990844294
04/24/2012,22:00,-122.511024721124,37.7721436786272
04/24/2012,21:30,-122.447009604749,37.778127835325705
04/24/2012,14:00,-122.436010719867,37.733104639904795
04/24/2012,21:15,-122.443700918136,37.7126176750656
04/24/2012,19:00,-122.46521177141399,37.779039745324795
04/24/2012,09:00,-122.38655575027,37.741950423835796
04/24/2012,22:00,-122.454403066889,37.773817829478105
04/24/2012,16:00,-122.396935388672,37.7382809208694
04/24/2012,09:30,-122.412231586676,37.729814718253
04/24/2012,14:00,-122.46250111842501,37.7267775523581
04/24/2013,12:43,-122.40979743014799,37.7864220856559
04/24/2013,02:03,-122.418918390218,37.7859407304209
04/24/2013,23:00,-122.485290737594,37.7801886709059
04/24/2013,23:38,-122.397089183868,37.753598788032704
04/24/2013,20:30,-122.392308546387,37.7766922783325
04/24/2013,21:00,-122.426515938127,37.7943964025931
04/24/2014,19:30,-122.46735501275299,37.777995876712104
04/24/2014,08:30,-122.443016710149,37.771408322171
04/24/2014,16:00,-122.391522893042,37.7324323864471
04/24/2014,19:00,-122.392761552763,37.7194527198005
04/24/2014,19:30,-122.449831042477,37.7349209594064
04/24/2014,08:00,-122.454101500329,37.7863850132155
04/24/2014,16:30,-122.444412200158,37.7639853267805
04/24/2014,12:00,-122.39442572200399,37.7331064676349
04/24/2014,08:00,-122.466691991903,37.7856272511349
04/24/2014,08:30,-122.418229899721,37.7784895366813
04/24/2014,07:00,-122.465665472052,37.7537593326446
04/24/2014,18:00,-122.42675653360001,37.8039352307409
04/24/2014,17:00,-122.40489928194401,37.7766207855265
04/24/2014,20:00,-122.45511466453002,37.777320976670296
04/24/2014,10:45,-122.404934413339,37.781498721321796
04/24/2014,06:30,-122.392883610502,37.7543673070021
04/24/2014,19:00,-122.438943296577,37.7139398137679
04/24/2014,23:00,-122.412197784793,37.732301367037
04/24/2014,10:00,-122.41382551793001,37.733278117176795
04/24/2014,22:00,-122.415373701241,37.7893203404507
04/24/2014,14:00,-122.41200065221001,37.7294318248664
04/24/2014,09:00,-122.42600278808399,37.738652783614896
04/24/2014,20:00,-122.438339077308,37.7690051101401
04/24/2014,01:40,-122.413532099084,37.77345468079321
04/24/2015,22:00,-122.466290369664,37.7789942910975
04/24/2015,13:00,-122.422956641121,37.7616178611783
04/24/2015,19:00,-122.440720545257,37.7667916111324
04/24/2015,20:00,-122.435625620105,37.727111252166
04/24/2015,23:00,-122.42257233421302,37.7487740050495
04/24/2015,21:00,-122.39516315448799,37.7843096998676
04/24/2015,16:30,-122.43494777193199,37.7215611709143
04/24/2015,00:01,-122.435013421625,37.7173614845378
04/24/2015,06:50,-122.413388483267,37.7695006538677
04/24/2015,22:30,-122.415937762031,37.7921322486354
04/24/2015,22:30,-122.44350785838999,37.77808925790271
04/24/2015,16:15,-122.419458073153,37.7844990197997
04/24/2015,16:45,-122.431977680518,37.8004790843579
04/24/2015,16:40,-122.47564746078599,37.7285280627465
04/24/2015,23:00,-122.473428264221,37.7730597335664
04/24/2015,15:32,-122.39154539989201,37.7609617148028
04/24/2016,23:00,-122.43101755702723,37.78738807122409
04/24/2016,22:00,-122.4248101906903,37.77760215939901
04/24/2016,23:00,-122.497267457369,37.73643264458032
04/24/2016,09:30,-122.4265159381267,37.794396402593065
04/24/2016,04:03,-122.4074582532443,37.75938952180707
04/24/2016,05:00,-122.43390668669836,37.72772138487159
04/24/2016,16:20,-122.41053090841775,37.786151723689905
04/24/2016,15:00,-122.42830926788947,37.76008718737745
04/24/2016,01:00,-122.45425048485504,37.745222867580665
04/24/2017,10:30,-122.44350785838988,37.77808925790273
04/24/2017,21:30,-122.4091953349347,37.713797817350205
04/24/2017,21:30,-122.42930252201616,37.73521382898849
04/25/2003,12:00,-122.43448505563101,37.775416568748
04/25/2003,09:00,-122.46438329964501,37.7664285966804
04/25/2003,01:00,-122.41343320200599,37.804685049907896
04/25/2003,17:00,-122.408327738097,37.806334071111706
04/25/2003,23:55,-122.41280375299999,37.8057739875696
04/25/2003,09:00,-122.414233849046,37.7540986882113
04/25/2003,17:30,-122.44744462433901,37.7680138285105
04/25/2003,20:30,-122.411346390261,37.7604595002625
04/25/2003,01:15,-122.419429332376,37.801063337049605
04/25/2003,07:00,-122.44575898331699,37.7892458547038
04/25/2003,17:30,-122.416948565883,37.780468926825
04/25/2003,10:00,-122.441018108862,37.71645868311371
04/25/2003,15:00,-122.39950033566002,37.7445902964189
04/25/2003,00:54,-122.407693108536,37.7801630690967
04/25/2003,16:00,-122.43317781626699,37.7813758100318
04/25/2003,20:00,-122.463234980053,37.7660549150141
04/25/2004,09:45,-122.42950137507499,37.7499628034367
04/25/2004,18:00,-122.487349492204,37.73971348662221
04/25/2004,00:01,-122.41978759991801,37.709131871668404
04/25/2004,19:30,-122.416490513829,37.746528434496604
04/25/2004,15:00,-122.405505689191,37.714186262499
04/25/2004,01:00,-122.372926079722,37.730459961039706
04/25/2004,11:30,-122.41834381145,37.80406962907679
04/25/2004,16:30,-122.498162556385,37.7570210529477
04/25/2004,18:00,-122.42927151486799,37.791337986486894
04/25/2004,09:00,-122.43187835431401,37.7514374219628
04/25/2004,03:30,-122.48339019174601,37.7753972429248
04/25/2004,02:00,-122.39638183689199,37.7817492234997
04/25/2004,20:30,-122.454627027921,37.785139984222795
04/25/2004,22:00,-122.38791125212799,37.73417142757771
04/25/2004,00:05,-122.409065690706,37.773248092065
04/25/2004,16:00,-122.452078398816,37.7707712487721
04/25/2004,21:00,-122.445264269289,37.7509370377047
04/25/2004,23:30,-122.419515708414,37.76342923285421
04/25/2005,08:00,-122.406502930891,37.8012653191185
04/25/2005,10:45,-122.415280831397,37.7702324461737
04/25/2005,10:45,-122.415280831397,37.7702324461737
04/25/2005,17:00,-122.494821189075,37.7628367094569
04/25/2005,02:00,-122.480501104514,37.7493678022353
04/25/2005,17:30,-122.462019698074,37.7395037039844
04/25/2005,22:45,-122.494844298087,37.741251809622796
04/25/2005,16:00,-122.443225963517,37.8018383058421
04/25/2005,22:00,-122.42050374533702,37.798032490686396
04/25/2005,07:00,-122.43743811876301,37.7237173830138
04/25/2005,05:00,-122.420436287467,37.764174331875296
04/25/2005,22:00,-122.43706664500799,37.7658588164365
04/25/2005,08:00,-122.404193586978,37.8039838091919
04/25/2005,19:00,-122.411486365645,37.748297831672794
04/25/2006,22:30,-122.417242028201,37.745718360845
04/25/2006,20:00,-122.503004856576,37.7483750195183
04/25/2006,06:30,-122.42041604795799,37.73961287517999
04/25/2006,23:00,-122.397089183868,37.753598788032704
04/25/2006,23:00,-122.417407269284,37.740430045185704
04/25/2006,23:00,-122.424095545438,37.7350950459632
04/25/2006,19:30,-122.472321912705,37.7216221726261
04/25/2006,18:00,-122.39568538959101,37.75704103185829
04/25/2006,21:30,-122.41557026244301,37.7354055799228
04/25/2006,09:00,-122.41053090841801,37.7861517236899
04/25/2006,17:30,-122.422143457089,37.7559803680591
04/25/2006,20:00,-122.424415451083,37.730165527084395
04/25/2006,01:30,-122.46350020773998,37.7143005357792
04/25/2006,06:30,-122.456063934567,37.7306400572645
04/25/2006,19:30,-122.504886966371,37.7445523823201
04/25/2006,13:00,-122.418748733523,37.755437187509706
04/25/2007,16:00,-122.409763632645,37.7368600962972
04/25/2007,22:00,-122.41847388241999,37.7121040537994
04/25/2007,16:10,-122.398261647342,37.786778758909705
04/25/2007,07:30,-122.472363349921,37.7242009572195
04/25/2007,00:01,-122.418368839165,37.7874861572271
04/25/2007,20:00,-122.407244087032,37.7865647607685
04/25/2007,00:01,-122.416268632715,37.7523735149599
04/25/2007,12:30,-122.418045452768,37.7775118895695
04/25/2007,20:00,-122.439929416313,37.7492776766874
04/25/2007,09:00,-122.405828840501,37.7684749112706
04/25/2007,19:00,-122.436749299347,37.7866005732832
04/25/2007,17:30,-122.411367896471,37.794524799491796
04/25/2007,20:00,-122.41584375719,37.7874017655636
04/25/2007,15:00,-122.436722067333,37.7861346343274
04/25/2007,19:00,-122.419070123412,37.73679448710789
04/25/2007,12:10,-122.478316204825,37.7728934769072
04/25/2008,22:00,-122.508062730307,37.7612452855339
04/25/2008,10:00,-122.415666398515,37.7491343999052
04/25/2008,21:30,-122.406725329529,37.7585641691709
04/25/2008,12:00,-122.392899342709,37.728490423968296
04/25/2008,15:00,-122.44746839598999,37.7993894899509
04/25/2008,09:45,-122.451312748281,37.7224526962267
04/25/2008,23:59,-122.40220926148301,37.7602965754592
04/25/2008,19:00,-122.41362874899299,37.80610393119021
04/25/2008,12:00,-122.41907120075899,37.774047662206996
04/25/2008,19:00,-122.39520991183399,37.7639897344846
04/25/2008,18:15,-122.435959381188,37.759221191963
04/25/2008,20:45,-122.41248326348,37.7706305910776
04/25/2008,14:00,-122.42647297656099,37.75254622090279
04/25/2008,00:30,-122.435811921495,37.758411581116704
04/25/2008,06:00,-122.493194441906,37.7637781428829
04/25/2009,15:00,-122.41642171962201,37.7986283900074
04/25/2009,22:00,-122.39192940892,37.734491099105796
04/25/2009,00:01,-122.407163046954,37.7797376338991
04/25/2009,06:00,-122.4474034718,37.73433771211371
04/25/2009,23:30,-122.422330464198,37.790369068882
04/25/2010,12:27,-122.415863818297,37.7482130107284
04/25/2010,22:00,-122.418433238855,37.7356343185594
04/25/2010,11:00,-122.449757085087,37.712901105872504
04/25/2010,23:00,-122.39738878482599,37.7825543452426
04/25/2010,01:15,-122.43058190412201,37.729596808294396
04/25/2011,09:30,-122.40705298714799,37.708772305267
04/25/2011,02:00,-122.41248326348,37.7706305910776
04/25/2011,12:00,-122.432645205832,37.7117589753207
04/25/2011,16:00,-122.43581443392999,37.7177438152519
04/25/2011,11:15,-122.42891649294701,37.7979253955735
04/25/2011,17:00,-122.444508537456,37.7585448010504
04/25/2011,19:00,-122.427610451425,37.7751025163561
04/25/2011,09:45,-122.452289660492,37.72569335757029
04/25/2012,22:30,-122.42769136978998,37.723344643900106
04/25/2012,20:00,-122.393311518036,37.7589101122715
04/25/2012,20:30,-122.45409047673901,37.7534123449924
04/25/2012,23:45,-122.39738878482599,37.7825543452426
04/25/2012,05:00,-122.433708216535,37.713145221385105
04/25/2012,23:00,-122.40130357905198,37.733697890467
04/25/2012,22:30,-122.430233842948,37.7568729986158
04/25/2013,04:00,-122.47244206569799,37.7196340990275
04/25/2013,22:00,-122.46628707674299,37.779943871101295
04/25/2013,21:00,-122.469768510186,37.7836226035018
04/25/2013,04:22,-122.43042495533399,37.7807160084989
04/25/2013,19:00,-122.39566234899999,37.7192071484875
04/25/2013,14:00,-122.425378994759,37.752613475153204
04/25/2013,14:30,-122.435243139501,37.779142690307395
04/25/2013,22:30,-122.432061222078,37.7124705525455
04/25/2013,22:30,-122.43842118168399,37.7868758979431
04/25/2013,21:00,-122.44913813980699,37.7774300401984
04/25/2013,07:30,-122.48072534073401,37.776527550229794
04/25/2013,08:05,-122.383433948755,37.7297381449981
04/25/2013,20:00,-122.441109731693,37.787058593941104
04/25/2014,18:00,-122.487285753235,37.7856469743674
04/25/2014,22:00,-122.50388041392,37.776333320537795
04/25/2014,22:30,-122.40220926148301,37.7602965754592
04/25/2014,03:20,-122.41335805114099,37.7876637195721
04/25/2014,20:30,-122.43318074169599,37.7650600768925
04/25/2014,19:00,-122.43126407423,37.792887590237996
04/25/2014,16:00,-122.43793362640899,37.7250944547686
04/25/2014,18:00,-122.479004807013,37.759736903877
04/25/2014,11:45,-122.44460446581002,37.7875949238669
04/25/2014,21:00,-122.424042254192,37.737405178344204
04/25/2014,18:00,-122.396265814237,37.78344043211771
04/25/2015,18:00,-122.46719721161999,37.7225290019071
04/25/2015,17:00,-122.44144545658999,37.753213275838
04/25/2015,21:00,-122.429768067108,37.7314605540471
04/25/2015,22:00,-122.41142519010599,37.7574845297544
04/25/2015,08:50,-122.400330750035,37.7119661235105
04/25/2015,19:30,-122.43756033165,37.7196498845989
04/25/2015,01:00,-122.42197091902901,37.742375224525496
04/25/2015,20:30,-122.42911725696001,37.7459613145234
04/25/2015,23:00,-122.414089000708,37.752505078575794
04/25/2015,16:00,-122.47399933941401,37.7280571434848
04/25/2015,12:00,-122.424623480779,37.7766740025224
04/25/2015,12:00,-122.430143811017,37.7869726260489
04/25/2015,00:01,-122.44343133645599,37.7169710305814
04/25/2015,11:00,-122.443979044079,37.7511291321979
04/25/2015,15:30,-122.41161250919501,37.746881119522904
04/25/2015,16:00,-122.44343133645599,37.7169710305814
04/25/2015,08:00,-122.455983194713,37.7454442308909
04/25/2015,16:00,-122.40637806805401,37.80646392542871
04/25/2015,12:00,-122.44891092025298,37.7687425309259
04/25/2015,12:50,-122.42473343656799,37.7591515863543
04/25/2015,22:00,-122.40708560117201,37.798151367711
04/25/2015,12:00,-122.431920661893,37.791847812460105
04/25/2015,22:00,-122.40137332594699,37.73802471313179
04/25/2015,13:00,-122.465389477974,37.721672111574705
04/25/2015,10:00,-122.506021348054,37.7771876805409
04/25/2015,20:00,-122.44771239562401,37.7283310812577
04/25/2015,17:00,-122.43886373334999,37.755432122613705
04/25/2016,20:15,-122.41497482136828,37.74187686088646
04/25/2016,18:30,-122.43583864056178,37.733874419666044
04/25/2016,10:30,-122.44311389510281,37.77003647240605
04/25/2017,20:02,-122.41089712202982,37.76921419417124
04/25/2017,01:00,-122.40870148520551,37.721633783671095
04/25/2017,23:25,-122.39847312276041,37.75314834602312
04/25/2017,01:30,-122.42466121466258,37.75265574486176
04/25/2017,09:40,-122.42683274198605,37.77925847443522
04/25/2017,18:00,-122.45151420584958,37.735569536715424
04/25/2017,07:00,-122.4101506526295,37.805580527131184
04/25/2017,13:00,-122.48671780823385,37.732163322542526
04/25/2017,11:00,-122.43168567291599,37.73165163143547
04/26/2003,22:30,-122.39515386281,37.789235032857206
04/26/2003,11:00,-122.478884586609,37.7258438313416
04/26/2003,16:30,-122.425891675144,37.774598595651796
04/26/2003,12:09,-122.396951826234,37.730588447099294
04/26/2003,12:00,-122.43440686071301,37.800052217811206
04/26/2003,11:00,-122.41096266476299,37.7526849196185
04/26/2003,12:30,-122.437193152346,37.760758431174395
04/26/2003,18:40,-122.418600974632,37.78026075109629
04/26/2003,18:00,-122.468133212154,37.7206791214402
04/26/2003,16:00,-122.419225511072,37.791705201770206
04/26/2003,02:00,-122.417346825121,37.751485964915204
04/26/2003,11:30,-122.39153886472201,37.761596099464604
04/26/2003,18:10,-122.41209860123301,37.7981663310459
04/26/2003,05:00,-122.457848242832,37.7656812762554
04/26/2003,14:00,-122.459792475991,37.762925745763205
04/26/2004,18:00,-122.424923476884,37.803204271939705
04/26/2004,17:00,-122.438880805102,37.7700204944163
04/26/2004,14:00,-122.449011397165,37.78972504125
04/26/2004,22:00,-122.402343659494,37.7811666837563
04/26/2004,17:00,-122.407470899419,37.7755204237187
04/26/2004,08:00,-122.47495643078999,37.7786022073232
04/26/2004,08:15,-122.402527594672,37.7760382838117
04/26/2004,09:00,-122.44541822379401,37.7120747965978
04/26/2004,19:00,-122.415107129669,37.7462650352048
04/26/2004,08:00,-122.42598362622,37.7917570761834
04/26/2004,13:30,-122.43456373727301,37.784150491566294
04/26/2004,18:30,-122.426756533606,37.8039352306905
04/26/2004,20:00,-122.450580299015,37.76155950111671
04/26/2004,04:00,-122.40015488232599,37.717711672206796
04/26/2004,04:00,-122.404296869791,37.74044593571
04/26/2004,07:50,-122.46282229943199,37.7400920968708
04/26/2004,07:00,-122.451734449798,37.728407437431
